"site_name","date","year","month","day","doy","temp"
"BARROW",2012-12-09,2012,12,9,"344",-22.8
"BARROW",2012-12-10,2012,12,10,"345",-23.9
"BARROW",2012-12-11,2012,12,11,"346",-23.9
"BARROW",2012-12-12,2012,12,12,"347",-25.5
"BARROW",2012-12-13,2012,12,13,"348",-29.9
"BARROW",2012-12-14,2012,12,14,"349",-33.5
"BARROW",2012-12-15,2012,12,15,"350",-33
"BARROW",2012-12-16,2012,12,16,"351",-27.8
"BARROW",2012-12-17,2012,12,17,"352",-27.5
"BARROW",2012-12-18,2012,12,18,"353",-22.3
"BARROW",2012-12-19,2012,12,19,"354",-24.7
"BARROW",2012-12-20,2012,12,20,"355",-33.1
"BARROW",2012-12-21,2012,12,21,"356",-24.4
"BARROW",2012-12-22,2012,12,22,"357",-17.2
"BARROW",2012-12-23,2012,12,23,"358",-16.2
"BARROW",2012-12-24,2012,12,24,"359",-16.4
"BARROW",2012-12-25,2012,12,25,"360",-22.9
"BARROW",2012-12-26,2012,12,26,"361",-22.7
"BARROW",2012-12-27,2012,12,27,"362",-21.8
"BARROW",2012-12-28,2012,12,28,"363",-22.3
"BARROW",2012-12-29,2012,12,29,"364",-24.2
"BARROW",2012-12-30,2012,12,30,"365",-24.8
"BARROW",2012-12-31,2012,12,31,"366",-23.8
"BARROW",2013-01-01,2013,1,1,"001",-20.8
"BARROW",2013-01-02,2013,1,2,"002",-19.9
"BARROW",2013-01-03,2013,1,3,"003",-20.8
"BARROW",2013-01-04,2013,1,4,"004",-16.3
"BARROW",2013-01-05,2013,1,5,"005",-16.8
"BARROW",2013-01-06,2013,1,6,"006",-20.8
"BARROW",2013-01-07,2013,1,7,"007",-21.2
"BARROW",2013-01-08,2013,1,8,"008",-18.3
"BARROW",2013-01-09,2013,1,9,"009",-21.3
"BARROW",2013-01-10,2013,1,10,"010",-26.1
"BARROW",2013-01-11,2013,1,11,"011",-28.1
"BARROW",2013-01-12,2013,1,12,"012",-24.2
"BARROW",2013-01-13,2013,1,13,"013",-18.8
"BARROW",2013-01-14,2013,1,14,"014",-16.4
"BARROW",2013-01-15,2013,1,15,"015",-22.1
"BARROW",2013-01-16,2013,1,16,"016",-25.9
"BARROW",2013-01-17,2013,1,17,"017",-25.5
"BARROW",2013-01-18,2013,1,18,"018",-23.8
"BARROW",2013-01-19,2013,1,19,"019",-25.9
"BARROW",2013-01-20,2013,1,20,"020",-22.7
"BARROW",2013-01-21,2013,1,21,"021",-21.5
"BARROW",2013-01-22,2013,1,22,"022",-22
"BARROW",2013-01-23,2013,1,23,"023",-22.2
"BARROW",2013-01-24,2013,1,24,"024",-24.2
"BARROW",2013-01-25,2013,1,25,"025",-23
"BARROW",2013-01-26,2013,1,26,"026",-24.4
"BARROW",2013-01-27,2013,1,27,"027",-23.6
"BARROW",2013-01-28,2013,1,28,"028",-24.4
"BARROW",2013-01-29,2013,1,29,"029",-26.3
"BARROW",2013-01-30,2013,1,30,"030",-28.8
"BARROW",2013-01-31,2013,1,31,"031",-27.7
"BARROW",2013-02-01,2013,2,1,"032",-27.6
"BARROW",2013-02-02,2013,2,2,"033",-28.1
"BARROW",2013-02-03,2013,2,3,"034",-22.7
"BARROW",2013-02-04,2013,2,4,"035",-26.1
"BARROW",2013-02-05,2013,2,5,"036",-28.6
"BARROW",2013-02-06,2013,2,6,"037",-28.2
"BARROW",2013-02-07,2013,2,7,"038",-30.9
"BARROW",2013-02-08,2013,2,8,"039",-34.7
"BARROW",2013-02-09,2013,2,9,"040",-32.9
"BARROW",2013-02-10,2013,2,10,"041",-27.3
"BARROW",2013-02-11,2013,2,11,"042",-26.8
"BARROW",2013-02-12,2013,2,12,"043",-25.9
"BARROW",2013-02-13,2013,2,13,"044",-26.3
"BARROW",2013-02-14,2013,2,14,"045",-28.1
"BARROW",2013-02-15,2013,2,15,"046",-27.7
"BARROW",2013-02-16,2013,2,16,"047",-28
"BARROW",2013-02-17,2013,2,17,"048",-28.7
"BARROW",2013-02-18,2013,2,18,"049",-29.6
"BARROW",2013-02-19,2013,2,19,"050",-32.2
"BARROW",2013-02-20,2013,2,20,"051",-29.1
"BARROW",2013-02-21,2013,2,21,"052",-28.1
"BARROW",2013-02-22,2013,2,22,"053",-27.4
"BARROW",2013-02-23,2013,2,23,"054",-27.1
"BARROW",2013-02-24,2013,2,24,"055",-25
"BARROW",2013-02-25,2013,2,25,"056",-23.9
"BARROW",2013-02-26,2013,2,26,"057",-24.5
"BARROW",2013-02-27,2013,2,27,"058",-24.7
"BARROW",2013-02-28,2013,2,28,"059",-24.6
"BARROW",2013-03-01,2013,3,1,"060",-23.8
"BARROW",2013-03-02,2013,3,2,"061",-24.6
"BARROW",2013-03-03,2013,3,3,"062",-29.3
"BARROW",2013-03-04,2013,3,4,"063",-25.6
"BARROW",2013-03-05,2013,3,5,"064",-21.3
"BARROW",2013-03-06,2013,3,6,"065",-20.6
"BARROW",2013-03-07,2013,3,7,"066",-22.5
"BARROW",2013-03-08,2013,3,8,"067",-18.8
"BARROW",2013-03-09,2013,3,9,"068",-14.4
"BARROW",2013-03-10,2013,3,10,"069",-16.1
"BARROW",2013-03-11,2013,3,11,"070",-19
"BARROW",2013-03-12,2013,3,12,"071",-15.4
"BARROW",2013-03-13,2013,3,13,"072",-24.6
"BARROW",2013-03-14,2013,3,14,"073",-25.8
"BARROW",2013-03-15,2013,3,15,"074",-19.4
"BARROW",2013-03-16,2013,3,16,"075",-16.3
"BARROW",2013-03-17,2013,3,17,"076",-16.5
"BARROW",2013-03-18,2013,3,18,"077",-20.3
"BARROW",2013-03-19,2013,3,19,"078",-20.5
"BARROW",2013-03-20,2013,3,20,"079",-21.6
"BARROW",2013-03-21,2013,3,21,"080",-25.3
"BARROW",2013-03-22,2013,3,22,"081",-26.9
"BARROW",2013-03-23,2013,3,23,"082",-31.6
"BARROW",2013-03-24,2013,3,24,"083",-21.8
"BARROW",2013-03-25,2013,3,25,"084",-22.5
"BARROW",2013-03-26,2013,3,26,"085",-20.6
"BARROW",2013-03-27,2013,3,27,"086",-18.2
"BARROW",2013-03-28,2013,3,28,"087",-19.8
"BARROW",2013-03-29,2013,3,29,"088",-20.4
"BARROW",2013-03-30,2013,3,30,"089",-24.7
"BARROW",2013-03-31,2013,3,31,"090",-19.8
"BARROW",2013-04-01,2013,4,1,"091",-21.4
"BARROW",2013-04-02,2013,4,2,"092",-20.9
"BARROW",2013-04-03,2013,4,3,"093",-23.3
"BARROW",2013-04-04,2013,4,4,"094",-21.9
"BARROW",2013-04-05,2013,4,5,"095",-19.9
"BARROW",2013-04-06,2013,4,6,"096",-22
"BARROW",2013-04-07,2013,4,7,"097",-25.5
"BARROW",2013-04-08,2013,4,8,"098",-21.6
"BARROW",2013-04-09,2013,4,9,"099",-23.3
"BARROW",2013-04-10,2013,4,10,"100",-20.1
"BARROW",2013-04-11,2013,4,11,"101",-21
"BARROW",2013-04-12,2013,4,12,"102",-20.1
"BARROW",2013-04-13,2013,4,13,"103",-21.2
"BARROW",2013-04-14,2013,4,14,"104",-18.6
"BARROW",2013-04-15,2013,4,15,"105",-19.5
"BARROW",2013-04-16,2013,4,16,"106",-21.8
"BARROW",2013-04-17,2013,4,17,"107",-19.6
"BARROW",2013-04-18,2013,4,18,"108",-20.4
"BARROW",2013-04-19,2013,4,19,"109",-20.7
"BARROW",2013-04-20,2013,4,20,"110",-13.6
"BARROW",2013-04-21,2013,4,21,"111",-12
"BARROW",2013-04-22,2013,4,22,"112",-9.1
"BARROW",2013-04-23,2013,4,23,"113",-3.1
"BARROW",2013-04-24,2013,4,24,"114",-8.5
"BARROW",2013-04-25,2013,4,25,"115",-14
"BARROW",2013-04-26,2013,4,26,"116",-13.9
"BARROW",2013-04-27,2013,4,27,"117",-13.6
"BARROW",2013-04-28,2013,4,28,"118",-8
"BARROW",2013-04-29,2013,4,29,"119",-9.8
"BARROW",2013-04-30,2013,4,30,"120",-16.6
"BARROW",2013-05-01,2013,5,1,"121",-14.5
"BARROW",2013-05-02,2013,5,2,"122",-11.1
"BARROW",2013-05-03,2013,5,3,"123",-12.2
"BARROW",2013-05-04,2013,5,4,"124",-12.8
"BARROW",2013-05-05,2013,5,5,"125",-14.1
"BARROW",2013-05-06,2013,5,6,"126",-9.6
"BARROW",2013-05-07,2013,5,7,"127",-2.8
"BARROW",2013-05-08,2013,5,8,"128",-5.3
"BARROW",2013-05-09,2013,5,9,"129",-2.2
"BARROW",2013-05-10,2013,5,10,"130",-0.5
"BARROW",2013-05-11,2013,5,11,"131",-0.6
"BARROW",2013-05-12,2013,5,12,"132",-9.2
"BARROW",2013-05-13,2013,5,13,"133",-9.7
"BARROW",2013-05-14,2013,5,14,"134",-12.8
"BARROW",2013-05-15,2013,5,15,"135",-11.8
"BARROW",2013-05-16,2013,5,16,"136",-9.5
"BARROW",2013-05-17,2013,5,17,"137",-9.2
"BARROW",2013-05-18,2013,5,18,"138",-9.7
"BARROW",2013-05-19,2013,5,19,"139",-10.9
"BARROW",2013-05-20,2013,5,20,"140",-2
"BARROW",2013-05-21,2013,5,21,"141",1.4
"BARROW",2013-05-22,2013,5,22,"142",1
"BARROW",2013-05-23,2013,5,23,"143",0.2
"BARROW",2013-05-24,2013,5,24,"144",-0.4
"BARROW",2013-05-25,2013,5,25,"145",0.3
"BARROW",2013-05-26,2013,5,26,"146",-0.6
"BARROW",2013-05-27,2013,5,27,"147",-1
"BARROW",2013-05-28,2013,5,28,"148",-1.3
"BARROW",2013-05-29,2013,5,29,"149",-0.4
"BARROW",2013-05-30,2013,5,30,"150",-0.6
"BARROW",2013-05-31,2013,5,31,"151",-1.2
"BARROW",2013-06-01,2013,6,1,"152",0.3
"BARROW",2013-06-02,2013,6,2,"153",4.3
"BARROW",2013-06-03,2013,6,3,"154",-0.8
"BARROW",2013-06-04,2013,6,4,"155",-4.8
"BARROW",2013-06-05,2013,6,5,"156",-4.1
"BARROW",2013-06-06,2013,6,6,"157",-2.4
"BARROW",2013-06-07,2013,6,7,"158",-1.7
"BARROW",2013-06-08,2013,6,8,"159",0.4
"BARROW",2013-06-09,2013,6,9,"160",2.1
"BARROW",2013-06-10,2013,6,10,"161",0.7
"BARROW",2013-06-11,2013,6,11,"162",5.5
"BARROW",2013-06-12,2013,6,12,"163",4.6
"BARROW",2013-06-13,2013,6,13,"164",5.6
"BARROW",2013-06-14,2013,6,14,"165",7.5
"BARROW",2013-06-15,2013,6,15,"166",2.4
"BARROW",2013-06-16,2013,6,16,"167",4.2
"BARROW",2013-06-17,2013,6,17,"168",2.5
"BARROW",2013-06-18,2013,6,18,"169",3.4
"BARROW",2013-06-19,2013,6,19,"170",3.4
"BARROW",2013-06-20,2013,6,20,"171",3.4
"BARROW",2013-06-21,2013,6,21,"172",6.3
"BARROW",2013-06-22,2013,6,22,"173",1.5
"BARROW",2013-06-23,2013,6,23,"174",0.7
"BARROW",2013-06-24,2013,6,24,"175",0.8
"BARROW",2013-06-25,2013,6,25,"176",0.3
"BARROW",2013-06-26,2013,6,26,"177",1.3
"BARROW",2013-06-27,2013,6,27,"178",7.8
"BARROW",2013-06-28,2013,6,28,"179",7.2
"BARROW",2013-06-29,2013,6,29,"180",3.6
"BARROW",2013-06-30,2013,6,30,"181",1.2
"BARROW",2013-07-01,2013,7,1,"182",-39.8
"BARROW",2013-07-02,2013,7,2,"183",-37
"BARROW",2013-07-03,2013,7,3,"184",3.2
"BARROW",2013-07-04,2013,7,4,"185",5.8
"BARROW",2013-07-05,2013,7,5,"186",4.3
"BARROW",2013-07-06,2013,7,6,"187",3.8
"BARROW",2013-07-07,2013,7,7,"188",3.8
"BARROW",2013-07-08,2013,7,8,"189",2.3
"BARROW",2013-07-09,2013,7,9,"190",NA
"BARROW",2013-07-10,2013,7,10,"191",1.1
"BARROW",2013-07-11,2013,7,11,"192",1.9
"BARROW",2013-07-12,2013,7,12,"193",2.5
"BARROW",2013-07-13,2013,7,13,"194",4.4
"BARROW",2013-07-14,2013,7,14,"195",5.1
"BARROW",2013-07-15,2013,7,15,"196",7.1
"BARROW",2013-07-16,2013,7,16,"197",6.2
"BARROW",2013-07-17,2013,7,17,"198",8
"BARROW",2013-07-18,2013,7,18,"199",9.9
"BARROW",2013-07-19,2013,7,19,"200",6.4
"BARROW",2013-07-20,2013,7,20,"201",8.4
"BARROW",2013-07-21,2013,7,21,"202",11.6
"BARROW",2013-07-22,2013,7,22,"203",11.1
"BARROW",2013-07-23,2013,7,23,"204",4.8
"BARROW",2013-07-24,2013,7,24,"205",2.9
"BARROW",2013-07-25,2013,7,25,"206",3.7
"BARROW",2013-07-26,2013,7,26,"207",3.4
"BARROW",2013-07-27,2013,7,27,"208",3.9
"BARROW",2013-07-28,2013,7,28,"209",11
"BARROW",2013-07-29,2013,7,29,"210",4
"BARROW",2013-07-30,2013,7,30,"211",5.6
"BARROW",2013-07-31,2013,7,31,"212",4.2
"BARROW",2013-08-01,2013,8,1,"213",9.2
"BARROW",2013-08-02,2013,8,2,"214",11.6
"BARROW",2013-08-03,2013,8,3,"215",6.4
"BARROW",2013-08-04,2013,8,4,"216",3.7
"BARROW",2013-08-05,2013,8,5,"217",NA
"BARROW",2013-08-06,2013,8,6,"218",NA
"BARROW",2013-08-07,2013,8,7,"219",NA
"BARROW",2013-08-08,2013,8,8,"220",NA
"BARROW",2013-08-09,2013,8,9,"221",NA
"BARROW",2013-08-10,2013,8,10,"222",2.5
"BARROW",2013-08-11,2013,8,11,"223",6.6
"BARROW",2013-08-12,2013,8,12,"224",8.6
"BARROW",2013-08-13,2013,8,13,"225",6.2
"BARROW",2013-08-14,2013,8,14,"226",3
"BARROW",2013-08-15,2013,8,15,"227",3.4
"BARROW",2013-08-16,2013,8,16,"228",4.7
"BARROW",2013-08-17,2013,8,17,"229",5.1
"BARROW",2013-08-18,2013,8,18,"230",3.5
"BARROW",2013-08-19,2013,8,19,"231",1.9
"BARROW",2013-08-20,2013,8,20,"232",-0.8
"BARROW",2013-08-21,2013,8,21,"233",0
"BARROW",2013-08-22,2013,8,22,"234",1
"BARROW",2013-08-23,2013,8,23,"235",1.4
"BARROW",2013-08-24,2013,8,24,"236",1.6
"BARROW",2013-08-25,2013,8,25,"237",2.1
"BARROW",2013-08-26,2013,8,26,"238",1.3
"BARROW",2013-08-27,2013,8,27,"239",2.1
"BARROW",2013-08-28,2013,8,28,"240",3.8
"BARROW",2013-08-29,2013,8,29,"241",3.1
"BARROW",2013-08-30,2013,8,30,"242",1.6
"BARROW",2013-08-31,2013,8,31,"243",2
"BARROW",2013-09-01,2013,9,1,"244",1.1
"BARROW",2013-09-02,2013,9,2,"245",0.5
"BARROW",2013-09-03,2013,9,3,"246",1.5
"BARROW",2013-09-04,2013,9,4,"247",1.4
"BARROW",2013-09-05,2013,9,5,"248",1.1
"BARROW",2013-09-06,2013,9,6,"249",2.4
"BARROW",2013-09-07,2013,9,7,"250",4
"BARROW",2013-09-08,2013,9,8,"251",1.7
"BARROW",2013-09-09,2013,9,9,"252",0.9
"BARROW",2013-09-10,2013,9,10,"253",1.2
"BARROW",2013-09-11,2013,9,11,"254",1.6
"BARROW",2013-09-12,2013,9,12,"255",2.8
"BARROW",2013-09-13,2013,9,13,"256",2.5
"BARROW",2013-09-14,2013,9,14,"257",1.6
"BARROW",2013-09-15,2013,9,15,"258",-0.7
"BARROW",2013-09-16,2013,9,16,"259",-2
"BARROW",2013-09-17,2013,9,17,"260",-2.9
"BARROW",2013-09-18,2013,9,18,"261",-2.4
"BARROW",2013-09-19,2013,9,19,"262",-1.8
"BARROW",2013-09-20,2013,9,20,"263",-1.1
"BARROW",2013-09-21,2013,9,21,"264",-1
"BARROW",2013-09-22,2013,9,22,"265",-3.4
"BARROW",2013-09-23,2013,9,23,"266",-4.5
"BARROW",2013-09-24,2013,9,24,"267",-7.9
"BARROW",2013-09-25,2013,9,25,"268",-4.1
"BARROW",2013-09-26,2013,9,26,"269",-4.1
"BARROW",2013-09-27,2013,9,27,"270",-2.1
"BARROW",2013-09-28,2013,9,28,"271",-0.7
"BARROW",2013-09-29,2013,9,29,"272",-1.7
"BARROW",2013-09-30,2013,9,30,"273",-3.6
"BARROW",2013-10-01,2013,10,1,"274",-2.6
"BARROW",2013-10-02,2013,10,2,"275",-2.1
"BARROW",2013-10-03,2013,10,3,"276",-2.5
"BARROW",2013-10-04,2013,10,4,"277",-3
"BARROW",2013-10-05,2013,10,5,"278",-5.4
"BARROW",2013-10-06,2013,10,6,"279",-8.2
"BARROW",2013-10-07,2013,10,7,"280",-1.9
"BARROW",2013-10-08,2013,10,8,"281",-1.7
"BARROW",2013-10-09,2013,10,9,"282",-0.9
"BARROW",2013-10-10,2013,10,10,"283",-0.9
"BARROW",2013-10-11,2013,10,11,"284",-4.1
"BARROW",2013-10-12,2013,10,12,"285",-1.7
"BARROW",2013-10-13,2013,10,13,"286",-1.4
"BARROW",2013-10-14,2013,10,14,"287",-1
"BARROW",2013-10-15,2013,10,15,"288",-0.6
"BARROW",2013-10-16,2013,10,16,"289",-2.2
"BARROW",2013-10-17,2013,10,17,"290",-1
"BARROW",2013-10-18,2013,10,18,"291",0.7
"BARROW",2013-10-19,2013,10,19,"292",-1.4
"BARROW",2013-10-20,2013,10,20,"293",-0.5
"BARROW",2013-10-21,2013,10,21,"294",-1.3
"BARROW",2013-10-22,2013,10,22,"295",-2.8
"BARROW",2013-10-23,2013,10,23,"296",-1.8
"BARROW",2013-10-24,2013,10,24,"297",-5.4
"BARROW",2013-10-25,2013,10,25,"298",-6.1
"BARROW",2013-10-26,2013,10,26,"299",-4.3
"BARROW",2013-10-27,2013,10,27,"300",-2.5
"BARROW",2013-10-28,2013,10,28,"301",-4.7
"BARROW",2013-10-29,2013,10,29,"302",-4.4
"BARROW",2013-10-30,2013,10,30,"303",-7.9
"BARROW",2013-10-31,2013,10,31,"304",-10.1
"BARROW",2013-11-01,2013,11,1,"305",-20
"BARROW",2013-11-02,2013,11,2,"306",-16.1
"BARROW",2013-11-03,2013,11,3,"307",-7.3
"BARROW",2013-11-04,2013,11,4,"308",-8.8
"BARROW",2013-11-05,2013,11,5,"309",-8
"BARROW",2013-11-06,2013,11,6,"310",-12.1
"BARROW",2013-11-07,2013,11,7,"311",-11.2
"BARROW",2013-11-08,2013,11,8,"312",-10.6
"BARROW",2013-11-09,2013,11,9,"313",-7.8
"BARROW",2013-11-10,2013,11,10,"314",-1.1
"BARROW",2013-11-11,2013,11,11,"315",-6.8
"BARROW",2013-11-12,2013,11,12,"316",-9.1
"BARROW",2013-11-13,2013,11,13,"317",-11.8
"BARROW",2013-11-14,2013,11,14,"318",-5.2
"BARROW",2013-11-15,2013,11,15,"319",-9.2
"BARROW",2013-11-16,2013,11,16,"320",-10.2
"BARROW",2013-11-17,2013,11,17,"321",-11.6
"BARROW",2013-11-18,2013,11,18,"322",-16.3
"BARROW",2013-11-19,2013,11,19,"323",-16.1
"BARROW",2013-11-20,2013,11,20,"324",-16.8
"BARROW",2013-11-21,2013,11,21,"325",-22.7
"BARROW",2013-11-22,2013,11,22,"326",-20.6
"BARROW",2013-11-23,2013,11,23,"327",-15.9
"BARROW",2013-11-24,2013,11,24,"328",-14.6
"BARROW",2013-11-25,2013,11,25,"329",-19.4
"BARROW",2013-11-26,2013,11,26,"330",-23.2
"BARROW",2013-11-27,2013,11,27,"331",-18.3
"BARROW",2013-11-28,2013,11,28,"332",-16.9
"BARROW",2013-11-29,2013,11,29,"333",-18.7
"BARROW",2013-11-30,2013,11,30,"334",-17.7
"BARROW",2013-12-01,2013,12,1,"335",-3.6
"BARROW",2013-12-02,2013,12,2,"336",-8.7
"BARROW",2013-12-03,2013,12,3,"337",-8.7
"BARROW",2013-12-04,2013,12,4,"338",-7.2
"BARROW",2013-12-05,2013,12,5,"339",-12
"BARROW",2013-12-06,2013,12,6,"340",-8
"BARROW",2013-12-07,2013,12,7,"341",-6.6
"BARROW",2013-12-08,2013,12,8,"342",-2.8
"BARROW",2013-12-09,2013,12,9,"343",-8.9
"BARROW",2013-12-10,2013,12,10,"344",-19.2
"BARROW",2013-12-11,2013,12,11,"345",-21.4
"BARROW",2013-12-12,2013,12,12,"346",-24.6
"BARROW",2013-12-13,2013,12,13,"347",-28.7
"BARROW",2013-12-14,2013,12,14,"348",-20.2
"BARROW",2013-12-15,2013,12,15,"349",-22
"BARROW",2013-12-16,2013,12,16,"350",-19.3
"BARROW",2013-12-17,2013,12,17,"351",-19.6
"BARROW",2013-12-18,2013,12,18,"352",-22.7
"BARROW",2013-12-19,2013,12,19,"353",-27.3
"BARROW",2013-12-20,2013,12,20,"354",-24.6
"BARROW",2013-12-21,2013,12,21,"355",-20
"BARROW",2013-12-22,2013,12,22,"356",-19.7
"BARROW",2013-12-23,2013,12,23,"357",-24
"BARROW",2013-12-24,2013,12,24,"358",-20.4
"BARROW",2013-12-25,2013,12,25,"359",-26.1
"BARROW",2013-12-26,2013,12,26,"360",-26.2
"BARROW",2013-12-27,2013,12,27,"361",-32.9
"BARROW",2013-12-28,2013,12,28,"362",-27.4
"BARROW",2013-12-29,2013,12,29,"363",-22.6
"BARROW",2013-12-30,2013,12,30,"364",-20.9
"BARROW",2013-12-31,2013,12,31,"365",-19.3
"BARROW",2014-01-01,2014,1,1,"001",-17.9
"BARROW",2014-01-02,2014,1,2,"002",-17.8
"BARROW",2014-01-03,2014,1,3,"003",-20.8
"BARROW",2014-01-04,2014,1,4,"004",-19.9
"BARROW",2014-01-05,2014,1,5,"005",-19.6
"BARROW",2014-01-06,2014,1,6,"006",-19.6
"BARROW",2014-01-07,2014,1,7,"007",-23.3
"BARROW",2014-01-08,2014,1,8,"008",-23.7
"BARROW",2014-01-09,2014,1,9,"009",-22.8
"BARROW",2014-01-10,2014,1,10,"010",-24.9
"BARROW",2014-01-11,2014,1,11,"011",-22
"BARROW",2014-01-12,2014,1,12,"012",-23.1
"BARROW",2014-01-13,2014,1,13,"013",-25.1
"BARROW",2014-01-14,2014,1,14,"014",-32.4
"BARROW",2014-01-15,2014,1,15,"015",-27.9
"BARROW",2014-01-16,2014,1,16,"016",-34.6
"BARROW",2014-01-17,2014,1,17,"017",-35.1
"BARROW",2014-01-18,2014,1,18,"018",-29.7
"BARROW",2014-01-19,2014,1,19,"019",-26.8
"BARROW",2014-01-20,2014,1,20,"020",-23.4
"BARROW",2014-01-21,2014,1,21,"021",-17.7
"BARROW",2014-01-22,2014,1,22,"022",-17
"BARROW",2014-01-23,2014,1,23,"023",-20
"BARROW",2014-01-24,2014,1,24,"024",-18.4
"BARROW",2014-01-25,2014,1,25,"025",-16.6
"BARROW",2014-01-26,2014,1,26,"026",-13.5
"BARROW",2014-01-27,2014,1,27,"027",-13.7
"BARROW",2014-01-28,2014,1,28,"028",-15.3
"BARROW",2014-01-29,2014,1,29,"029",-16.1
"BARROW",2014-01-30,2014,1,30,"030",-14.2
"BARROW",2014-01-31,2014,1,31,"031",-13.8
"BARROW",2014-02-01,2014,2,1,"032",-12.7
"BARROW",2014-02-02,2014,2,2,"033",-10.4
"BARROW",2014-02-03,2014,2,3,"034",-13.8
"BARROW",2014-02-04,2014,2,4,"035",-11.5
"BARROW",2014-02-05,2014,2,5,"036",-8.7
"BARROW",2014-02-06,2014,2,6,"037",-9.9
"BARROW",2014-02-07,2014,2,7,"038",-18.6
"BARROW",2014-02-08,2014,2,8,"039",-21.1
"BARROW",2014-02-09,2014,2,9,"040",-20.1
"BARROW",2014-02-10,2014,2,10,"041",-23.3
"BARROW",2014-02-11,2014,2,11,"042",-20.6
"BARROW",2014-02-12,2014,2,12,"043",-30.8
"BARROW",2014-02-13,2014,2,13,"044",-33.8
"BARROW",2014-02-14,2014,2,14,"045",-32.5
"BARROW",2014-02-15,2014,2,15,"046",-29.3
"BARROW",2014-02-16,2014,2,16,"047",-28.3
"BARROW",2014-02-17,2014,2,17,"048",-25.3
"BARROW",2014-02-18,2014,2,18,"049",-24.7
"BARROW",2014-02-19,2014,2,19,"050",-29.2
"BARROW",2014-02-20,2014,2,20,"051",-34.6
"BARROW",2014-02-21,2014,2,21,"052",-32.9
"BARROW",2014-02-22,2014,2,22,"053",-31.4
"BARROW",2014-02-23,2014,2,23,"054",-20.3
"BARROW",2014-02-24,2014,2,24,"055",-19.6
"BARROW",2014-02-25,2014,2,25,"056",-20.7
"BARROW",2014-02-26,2014,2,26,"057",-15.4
"BARROW",2014-02-27,2014,2,27,"058",-19.7
"BARROW",2014-02-28,2014,2,28,"059",-16.5
"BARROW",2014-03-01,2014,3,1,"060",-11.8
"BARROW",2014-03-02,2014,3,2,"061",-12.5
"BARROW",2014-03-03,2014,3,3,"062",-23.5
"BARROW",2014-03-04,2014,3,4,"063",-27.2
"BARROW",2014-03-05,2014,3,5,"064",-24.9
"BARROW",2014-03-06,2014,3,6,"065",-25.9
"BARROW",2014-03-07,2014,3,7,"066",-24.7
"BARROW",2014-03-08,2014,3,8,"067",-24.7
"BARROW",2014-03-09,2014,3,9,"068",-26.6
"BARROW",2014-03-10,2014,3,10,"069",-27.6
"BARROW",2014-03-11,2014,3,11,"070",-30.9
"BARROW",2014-03-12,2014,3,12,"071",-24.8
"BARROW",2014-03-13,2014,3,13,"072",-21.2
"BARROW",2014-03-14,2014,3,14,"073",-17.8
"BARROW",2014-03-15,2014,3,15,"074",-18.4
"BARROW",2014-03-16,2014,3,16,"075",-18.4
"BARROW",2014-03-17,2014,3,17,"076",-16
"BARROW",2014-03-18,2014,3,18,"077",-15.1
"BARROW",2014-03-19,2014,3,19,"078",-18.4
"BARROW",2014-03-20,2014,3,20,"079",-19.9
"BARROW",2014-03-21,2014,3,21,"080",-14.3
"BARROW",2014-03-22,2014,3,22,"081",-17.1
"BARROW",2014-03-23,2014,3,23,"082",-20.1
"BARROW",2014-03-24,2014,3,24,"083",-16.5
"BARROW",2014-03-25,2014,3,25,"084",-17.1
"BARROW",2014-03-26,2014,3,26,"085",-16.5
"BARROW",2014-03-27,2014,3,27,"086",-16.6
"BARROW",2014-03-28,2014,3,28,"087",-15
"BARROW",2014-03-29,2014,3,29,"088",-15.5
"BARROW",2014-03-30,2014,3,30,"089",-19.7
"BARROW",2014-03-31,2014,3,31,"090",-21.6
"BARROW",2014-04-01,2014,4,1,"091",-19.5
"BARROW",2014-04-02,2014,4,2,"092",-14.8
"BARROW",2014-04-03,2014,4,3,"093",-17.1
"BARROW",2014-04-04,2014,4,4,"094",-21.4
"BARROW",2014-04-05,2014,4,5,"095",-22
"BARROW",2014-04-06,2014,4,6,"096",-26.2
"BARROW",2014-04-07,2014,4,7,"097",-24.4
"BARROW",2014-04-08,2014,4,8,"098",-23.9
"BARROW",2014-04-09,2014,4,9,"099",-27.2
"BARROW",2014-04-10,2014,4,10,"100",-26.5
"BARROW",2014-04-11,2014,4,11,"101",-22.8
"BARROW",2014-04-12,2014,4,12,"102",-24.4
"BARROW",2014-04-13,2014,4,13,"103",-20.5
"BARROW",2014-04-14,2014,4,14,"104",-8.6
"BARROW",2014-04-15,2014,4,15,"105",-4.6
"BARROW",2014-04-16,2014,4,16,"106",-3.6
"BARROW",2014-04-17,2014,4,17,"107",-8.5
"BARROW",2014-04-18,2014,4,18,"108",-16.8
"BARROW",2014-04-19,2014,4,19,"109",-18.8
"BARROW",2014-04-20,2014,4,20,"110",-16.1
"BARROW",2014-04-21,2014,4,21,"111",-15.2
"BARROW",2014-04-22,2014,4,22,"112",-10.9
"BARROW",2014-04-23,2014,4,23,"113",-7.1
"BARROW",2014-04-24,2014,4,24,"114",-8.9
"BARROW",2014-04-25,2014,4,25,"115",-9
"BARROW",2014-04-26,2014,4,26,"116",-10.5
"BARROW",2014-04-27,2014,4,27,"117",-6.3
"BARROW",2014-04-28,2014,4,28,"118",-14.1
